"meanImp" "medianImp" "minImp" "maxImp" "normHits" "decision"
"nif" 0 0 0 0 0 "Rejected"
"niggai" 0 0 0 0 0 "Rejected"
"nightmar" 0 0 0 0 0 "Rejected"
"ninth" 0 0 0 0 0 "Rejected"
"nippl" 0 0 0 0 0 "Rejected"
"nixxersjasamoahnand" 0 0 0 0 0 "Rejected"
"nneed" 0 0 0 0 0 "Rejected"
"nobodi" 0 0 0 0 0 "Rejected"
"nomine" 0 0 0 0 0 "Rejected"
"nonsens" 0 0 0 0 0 "Rejected"
"nonstopdrivel" 0 0 0 0 0 "Rejected"
"noop" 0 0 0 0 0 "Rejected"
"notborneverymin" 0 0 0 0 0 "Rejected"
"nperhap" 0 0 0 0 0 "Rejected"
"npr" 0 0 0 0 0 "Rejected"
"nrespectfullynjo" 0 0 0 0 0 "Rejected"
"nshe" 0 0 0 0 0 "Rejected"
"nshut" 0 0 0 0 0 "Rejected"
"nso" 0 0 0 0 0 "Rejected"
"nthank" 0 0 0 0 0 "Rejected"
"nthe" 0 0 0 0 0 "Rejected"
"nthen" 0 0 0 0 0 "Rejected"
"nthere" 0 0 0 0 0 "Rejected"
"nthey" 0 0 0 0 0 "Rejected"
"nutswhat" 0 0 0 0 0 "Rejected"
"nwish" 0 0 0 0 0 "Rejected"
"obamani" 0 0 0 0 0 "Rejected"
"obamanmi" 0 0 0 0 0 "Rejected"
"obamasasschavez" 0 0 0 0 0 "Rejected"
"obamatrol" 0 0 0 0 0 "Rejected"
"obtain" 0 0 0 0 0 "Rejected"
"occur" 0 0 0 0 0 "Rejected"
"odd" 0 0 0 0 0 "Rejected"
"offenc" 0 0 0 0 0 "Rejected"
"offens" 0 0 0 0 0 "Rejected"
"offic" -0.190666952857978 0 -1.00100150250438 0 0 "Rejected"
"old" 0 0 0 0 0 "Rejected"
"olebuma" 0 0 0 0 0 "Rejected"
"oni" 0 0 0 0 0 "Rejected"
"oper" 0 0 0 0 0 "Rejected"
"oppon" 0 0 0 0 0 "Rejected"
"opportun" 0 0 0 0 0 "Rejected"
"ordernobodyknowsnfrom" 0 0 0 0 0 "Rejected"
"organ" 0 0 0 0 0 "Rejected"
"outta" 0 0 0 0 0 "Rejected"
"outworld" 0 0 0 0 0 "Rejected"
"oxygen" 0 0 0 0 0 "Rejected"
"painfullyneveryon" 0 0 0 0 0 "Rejected"
"pair" -0.238333691072472 0 -1.00100150250438 0 0 "Rejected"
"parolefast" 0 0 0 0 0 "Rejected"
"partndemocrat" 0 0 0 0 0 "Rejected"
"pathetici" 0 0 0 0 0 "Rejected"
"patheticnno" 0 0 0 0 0 "Rejected"
"paul" 0 0 0 0 0 "Rejected"
"payer" 0 0 0 0 0 "Rejected"
"pedigre" 0 0 0 0 0 "Rejected"
"pedophil" 0 0 0 0 0 "Rejected"
"pepper" 0 0 0 0 0 "Rejected"
"percent" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"percentag" 0 0 0 0 0 "Rejected"
"perk" 0 0 0 0 0 "Rejected"
"permament" 0 0 0 0 0 "Rejected"
"personnwa" 0 0 0 0 0 "Rejected"
"philosophi" 0 0 0 0 0 "Rejected"
"philosophyron" 0 0 0 0 0 "Rejected"
"photo" 0 0 0 0 0 "Rejected"
"phuck" 0 0 0 0 0 "Rejected"
"physic" 0 0 0 0 0 "Rejected"
"picklenyou" 0 0 0 0 0 "Rejected"
"pigyou" 0 0 0 0 0 "Rejected"
"pinch" 0 0 0 0 0 "Rejected"
"pisstakwhaaaa" 0 0 0 0 0 "Rejected"
"pitchingim" 0 0 0 0 0 "Rejected"
"pitifuli" 0 0 0 0 0 "Rejected"
"plaqu" 0 0 0 0 0 "Rejected"
"playpen" 0 0 0 0 0 "Rejected"
"plea" 0 0 0 0 0 "Rejected"
"pleasur" 0 0 0 0 0 "Rejected"
"plenti" 0 0 0 0 0 "Rejected"
"plethora" 0 0 0 0 0 "Rejected"
"pointblank" 0 0 0 0 0 "Rejected"
"polici" -0.0953334764289888 0 -1.00100150250438 0 0 "Rejected"
"pollut" 0 0 0 0 0 "Rejected"
"pool" 0 0 0 0 0 "Rejected"
"poorhouseuntil" 0 0 0 0 0 "Rejected"
"populac" 0 0 0 0 0 "Rejected"
"porch" 0 0 0 0 0 "Rejected"
"postbbua" 0 0 0 0 0 "Rejected"
"postingni" 0 0 0 0 0 "Rejected"
"postnop" 0 0 0 0 0 "Rejected"
"powder" 0 0 0 0 0 "Rejected"
"precious" 0 0 0 0 0 "Rejected"
"prep" 0 0 0 0 0 "Rejected"
"pretend" 0 0 0 0 0 "Rejected"
"price" 0 0 0 0 0 "Rejected"
"priest" 0 0 0 0 0 "Rejected"
"prison" 0 0 0 0 0 "Rejected"
"privat" -0.353478121529127 0 -1.41703153708537 0 0 "Rejected"
"produc" 0 0 0 0 0 "Rejected"
"product" 0 0 0 0 0 "Rejected"
"promo" 0 0 0 0 0 "Rejected"
"proven" 0 0 0 0 0 "Rejected"
"provok" 0 0 0 0 0 "Rejected"
"publishedhey" 0 0 0 0 0 "Rejected"
"pueril" 0 0 0 0 0 "Rejected"
"pump" 0 0 0 0 0 "Rejected"
"punishmentdont" 0 0 0 0 0 "Rejected"
"pussyyou" 0 0 0 0 0 "Rejected"
"putin" 0 0 0 0 0 "Rejected"
"putzlet" 0 0 0 0 0 "Rejected"
"qualiti" -0.752576821480515 -1.00100150250438 -1.72483891016191 0 0 "Rejected"
"quiet" 0 0 0 0 0 "Rejected"
"quot" -0.303165649358493 0 -1.36147112400644 0 0 "Rejected"
"rank" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"rapistshenri" 0 0 0 0 0 "Rejected"
"rebuttalnyou" 0 0 0 0 0 "Rejected"
"recent" 0 0 0 0 0 "Rejected"
"reciev" 0 0 0 0 0 "Rejected"
"recognit" 0 0 0 0 0 "Rejected"
"recruit" 0 0 0 0 0 "Rejected"
"ref" 0 0 0 0 0 "Rejected"
"refut" 0 0 0 0 0 "Rejected"
"regardless" 0 0 0 0 0 "Rejected"
"regular" 0 0 0 0 0 "Rejected"
"relationship" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"religi" 0 0 0 0 0 "Rejected"
"remind" 0 0 0 0 0 "Rejected"
"remov" 0 0 0 0 0 "Rejected"
"rent" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"rephrasenin" 0 0 0 0 0 "Rejected"
"reproduct" 0 0 0 0 0 "Rejected"
"requir" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"resist" 0 0 0 0 0 "Rejected"
"resourc" 0 0 0 0 0 "Rejected"
"restaur" 0 0 0 0 0 "Rejected"
"restnyou" 0 0 0 0 0 "Rejected"
"restrict" 0 0 0 0 0 "Rejected"
"result" 0 0 0 0 0 "Rejected"
"return" 0 0 0 0 0 "Rejected"
"reverend" 0 0 0 0 0 "Rejected"
"revolut" 0 0 0 0 0 "Rejected"
"richest" 0 0 0 0 0 "Rejected"
"ride" 0 0 0 0 0 "Rejected"
"right" 0 0 0 0 0 "Rejected"
"ringi" 0 0 0 0 0 "Rejected"
"riot" 0 0 0 0 0 "Rejected"
"roach" 0 0 0 0 0 "Rejected"
"rob" 0 0 0 0 0 "Rejected"
"robin" 0 0 0 0 0 "Rejected"
"rollersk" 0 0 0 0 0 "Rejected"
"rollin" 0 0 0 0 0 "Rejected"
"romney" 0 0 0 0 0 "Rejected"
"ronni" 0 0 0 0 0 "Rejected"
"root" 0 0 0 0 0 "Rejected"
"rose" 0 0 0 0 0 "Rejected"
"rot" 0 0 0 0 0 "Rejected"
"rotten" 0 0 0 0 0 "Rejected"
"round" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"rubio" 0 0 0 0 0 "Rejected"
"rush" 0 0 0 0 0 "Rejected"
"rynthih" 0 0 0 0 0 "Rejected"
"sachin" 0 0 0 0 0 "Rejected"
"safe" 0 0 0 0 0 "Rejected"
"safeti" 0 0 0 0 0 "Rejected"
"sandwich" 0 0 0 0 0 "Rejected"
"sarcasm" 0 0 0 0 0 "Rejected"
"sarcasmwith" 0 0 0 0 0 "Rejected"
"sat" 0 0 0 0 0 "Rejected"
"satxhi" 0 0 0 0 0 "Rejected"
"scari" 0 0 0 0 0 "Rejected"
"scene" 0 0 0 0 0 "Rejected"
"scholli" 0 0 0 0 0 "Rejected"
"schooll" 0 0 0 0 0 "Rejected"
"scienc" 0 0 0 0 0 "Rejected"
"scooter" 0 0 0 0 0 "Rejected"
"scream" 0 0 0 0 0 "Rejected"
"seasonr" 0 0 0 0 0 "Rejected"
"secret" 0 0 0 0 0 "Rejected"
"seek" 0 0 0 0 0 "Rejected"
"semper" 0 0 0 0 0 "Rejected"
"send" 0 0 0 0 0 "Rejected"
"separ" 0 0 0 0 0 "Rejected"
"serena" 0 0 0 0 0 "Rejected"
"sermon" 0 0 0 0 0 "Rejected"
"servic" 0 0 0 0 0 "Rejected"
"set" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"shane" 0 0 0 0 0 "Rejected"
"she" 0 0 0 0 0 "Rejected"
"sheepl" 0 0 0 0 0 "Rejected"
"shite" 0 0 0 0 0 "Rejected"
"shoot" 0 0 0 0 0 "Rejected"
"shouldnt" 0 0 0 0 0 "Rejected"
"shovel" 0 0 0 0 0 "Rejected"
"shyt" 0 0 0 0 0 "Rejected"
"signatur" 0 0 0 0 0 "Rejected"
"skill" 0 0 0 0 0 "Rejected"
"skinnynshaqjeremyziglar" 0 0 0 0 0 "Rejected"
"sky" 0 0 0 0 0 "Rejected"
"sleepmanni" 0 0 0 0 0 "Rejected"
"sleev" 0 0 0 0 0 "Rejected"
"slick" 0 0 0 0 0 "Rejected"
"slobnufffff" 0 0 0 0 0 "Rejected"
"slus" 0 0 0 0 0 "Rejected"
"slut" 0 0 0 0 0 "Rejected"
"slutbag" 0 0 0 0 0 "Rejected"
"smh" 0 0 0 0 0 "Rejected"
"smithsonian" 0 0 0 0 0 "Rejected"
"snow" 0 0 0 0 0 "Rejected"
"snownplus" 0 0 0 0 0 "Rejected"
"snowstorm" 0 0 0 0 0 "Rejected"
"solid" 0 0 0 0 0 "Rejected"
"solut" 0 0 0 0 0 "Rejected"
"somehow" 0 0 0 0 0 "Rejected"
"soo" 0 0 0 0 0 "Rejected"
"sordid" 0 0 0 0 0 "Rejected"
"sort" 0 0 0 0 0 "Rejected"
"sox" 0 0 0 0 0 "Rejected"
"spanish" 0 0 0 0 0 "Rejected"
"sparki" 0 0 0 0 0 "Rejected"
"speechi" 0 0 0 0 0 "Rejected"
"speechless" 0 0 0 0 0 "Rejected"
"sphincter" 0 0 0 0 0 "Rejected"
"spi" 0 0 0 0 0 "Rejected"
"spin" 0 0 0 0 0 "Rejected"
"spoil" 0 0 0 0 0 "Rejected"
"sportshut" 0 0 0 0 0 "Rejected"
"spot" 0 0 0 0 0 "Rejected"
"spout" 0 0 0 0 0 "Rejected"
"spread" 0 0 0 0 0 "Rejected"
"spree" 0 0 0 0 0 "Rejected"
"sprew" 0 0 0 0 0 "Rejected"
"spring" 0 0 0 0 0 "Rejected"
"sprint" 0 0 0 0 0 "Rejected"
"squalor" 0 0 0 0 0 "Rejected"
"squar" 0 0 0 0 0 "Rejected"
"staff" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"stair" 0 0 0 0 0 "Rejected"
"stalker" 0 0 0 0 0 "Rejected"
"stamp" 0 0 0 0 0 "Rejected"
"standard" 0 0 0 0 0 "Rejected"
"star" -0.0953334764289888 0 -1.00100150250438 0 0 "Rejected"
"stat" 0 0 0 0 0 "Rejected"
"station" 0 0 0 0 0 "Rejected"
"steer" -0.0953334764289888 0 -1.00100150250438 0 0 "Rejected"
"sticki" 0 0 0 0 0 "Rejected"
"stray" 0 0 0 0 0 "Rejected"
"struck" 0 0 0 0 0 "Rejected"
"struggl" 0 0 0 0 0 "Rejected"
"studentsnfebruari" 0 0 0 0 0 "Rejected"
"studi" -0.161436790043682 0 -1.38816958590856 0 0 "Rejected"
"stuf" 0 0 0 0 0 "Rejected"
"stupidityhit" 0 0 0 0 0 "Rejected"
"stupidwel" 0 0 0 0 0 "Rejected"
"suarez" 0 0 0 0 0 "Rejected"
"sub" 0 0 0 0 0 "Rejected"
"subject" 0 0 0 0 0 "Rejected"
"success" 0 0 0 0 0 "Rejected"
"sunk" 0 0 0 0 0 "Rejected"
"supernatur" 0 0 0 0 0 "Rejected"
"superstarschesir" 0 0 0 0 0 "Rejected"
"suppli" 0 0 0 0 0 "Rejected"
"suppos" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"surprisinghow" 0 0 0 0 0 "Rejected"
"surrend" 0 0 0 0 0 "Rejected"
"synagoguesnyour" 0 0 0 0 0 "Rejected"
"systemfuck" 0 0 0 0 0 "Rejected"
"tabl" 0 0 0 0 0 "Rejected"
"taekwondo" 0 0 0 0 0 "Rejected"
"talentnl" 0 0 0 0 0 "Rejected"
"talentnoth" 0 0 0 0 0 "Rejected"
"taxnthos" 0 0 0 0 0 "Rejected"
"tch" 0 0 0 0 0 "Rejected"
"teach" 0 0 0 0 0 "Rejected"
"teami" 0 0 0 0 0 "Rejected"
"teamlot" 0 0 0 0 0 "Rejected"
"telenav" 0 0 0 0 0 "Rejected"
"term" -0.972150381190488 -1.00100150250438 -2.27866467903342 0 0 "Rejected"
"terror" 0 0 0 0 0 "Rejected"
"terrorist" 0 0 0 0 0 "Rejected"
"that" 0 0 0 0 0 "Rejected"
"theyr" 0 0 0 0 0 "Rejected"
"theyv" 0 0 0 0 0 "Rejected"
"thiagonhttpprofileakfbcdnnethprofileakashnjpgdont" 0 0 0 0 0 "Rejected"
"thingyou" 0 0 0 0 0 "Rejected"
"this" 0 0 0 0 0 "Rejected"
"thodeserv" 0 0 0 0 0 "Rejected"
"thoughtsmeet" 0 0 0 0 0 "Rejected"
"thug" 0 0 0 0 0 "Rejected"
"timenit" 0 0 0 0 0 "Rejected"
"timeyou" 0 0 0 0 0 "Rejected"
"tini" 0 0 0 0 0 "Rejected"
"tirad" 0 0 0 0 0 "Rejected"
"tissu" 0 0 0 0 0 "Rejected"
"titl" 0 0 0 0 0 "Rejected"
"tomato" 0 0 0 0 0 "Rejected"
"topi" 0 0 0 0 0 "Rejected"
"traffic" 0 0 0 0 0 "Rejected"
"trafford" 0 0 0 0 0 "Rejected"
"trap" 0 0 0 0 0 "Rejected"
"treasur" 0 0 0 0 0 "Rejected"
"trial" 0 0 0 0 0 "Rejected"
"trip" 0 0 0 0 0 "Rejected"
"trumbo" 0 0 0 0 0 "Rejected"
"truther" 0 0 0 0 0 "Rejected"
"tuck" 0 0 0 0 0 "Rejected"
"turkey" 0 0 0 0 0 "Rejected"
"tvspotyou" 0 0 0 0 0 "Rejected"
"twinki" 0 0 0 0 0 "Rejected"
"twist" 0 0 0 0 0 "Rejected"
"twos" 0 0 0 0 0 "Rejected"
"uncar" 0 0 0 0 0 "Rejected"
"uncl" 0 0 0 0 0 "Rejected"
"uneduc" 0 0 0 0 0 "Rejected"
"unelect" 0 0 0 0 0 "Rejected"
"unit" 0 0 0 0 0 "Rejected"
"unless" 0 0 0 0 0 "Rejected"
"unlik" 0 0 0 0 0 "Rejected"
"unprotect" 0 0 0 0 0 "Rejected"
"unwis" 0 0 0 0 0 "Rejected"
"upi" 0 0 0 0 0 "Rejected"
"upstrong" 0 0 0 0 0 "Rejected"
"user" 0 0 0 0 0 "Rejected"
"vacat" 0 0 0 0 0 "Rejected"
"vain" 0 0 0 0 0 "Rejected"
"valentin" 0 0 0 0 0 "Rejected"
"valid" 0 0 0 0 0 "Rejected"
"venusconsist" 0 0 0 0 0 "Rejected"
"vet" 0 0 0 0 0 "Rejected"
"video" 0 0 0 0 0 "Rejected"
"vision" 0 0 0 0 0 "Rejected"
"visioncompar" 0 0 0 0 0 "Rejected"
"vomit" 0 0 0 0 0 "Rejected"
"waffl" 0 0 0 0 0 "Rejected"
"wake" 0 0 0 0 0 "Rejected"
"wallabiesand" 0 0 0 0 0 "Rejected"
"wantsthat" 0 0 0 0 0 "Rejected"
"warlord" 0 0 0 0 0 "Rejected"
"warrior" 0 0 0 0 0 "Rejected"
"washingtonw" 0 0 0 0 0 "Rejected"
"washnigga" 0 0 0 0 0 "Rejected"
"wasn" 0 0 0 0 0 "Rejected"
"way" 0 0 0 0 0 "Rejected"
"wea" 0 0 0 0 0 "Rejected"
"wealth" 0 0 0 0 0 "Rejected"
"wear" 0 0 0 0 0 "Rejected"
"week" -0.190666952857978 0 -1.00100150250438 0 0 "Rejected"
"weekend" 0 0 0 0 0 "Rejected"
"weightnand" 0 0 0 0 0 "Rejected"
"weird" 0 0 0 0 0 "Rejected"
"werent" 0 0 0 0 0 "Rejected"
"westernersnnow" 0 0 0 0 0 "Rejected"
"whaaaaaa" 0 0 0 0 0 "Rejected"
"whack" 0 0 0 0 0 "Rejected"
"whatev" 0 0 0 0 0 "Rejected"
"wheel" 0 0 0 0 0 "Rejected"
"whoopingbabapupp" 0 0 0 0 0 "Rejected"
"whore" 0 0 0 0 0 "Rejected"
"widen" 0 0 0 0 0 "Rejected"
"witch" 0 0 0 0 0 "Rejected"
"won" 0 0 0 0 0 "Rejected"
"wordnin" 0 0 0 0 0 "Rejected"
"worklos" 0 0 0 0 0 "Rejected"
"worldmichael" 0 0 0 0 0 "Rejected"
"worst" 0 0 0 0 0 "Rejected"
"woud" 0 0 0 0 0 "Rejected"
"wouldnt" 0 0 0 0 0 "Rejected"
"wroksforget" 0 0 0 0 0 "Rejected"
"wrongcyberbulli" 0 0 0 0 0 "Rejected"
"xaf" 0 0 0 0 0 "Rejected"
"xci" 0 0 0 0 0 "Rejected"
"xcthese" 0 0 0 0 0 "Rejected"
"yearnot" 0 0 0 0 0 "Rejected"
"yearsyou" 0 0 0 0 0 "Rejected"
"yesterdaythey" 0 0 0 0 0 "Rejected"
"yet" 0 0 0 0 0 "Rejected"
"yinzerinctbeelineyeah" 0 0 0 0 0 "Rejected"
"youd" 0 0 0 0 0 "Rejected"
"youngba" 0 0 0 0 0 "Rejected"
"younger" 0 0 0 0 0 "Rejected"
"yoush" 0 0 0 0 0 "Rejected"
"yup" 0 0 0 0 0 "Rejected"
"zimbabw" 0 0 0 0 0 "Rejected"
"zoo" 0 0 0 0 0 "Rejected"
"fuckdisqusyou" 0 0 0 0 0 "Rejected"
"peanut" 0 0 0 0 0 "Rejected"
"bend" 0 0 0 0 0 "Rejected"
"illogicalpoint" 0 0 0 0 0 "Rejected"
"wrote" 0 0 0 0 0 "Rejected"
"fanart" 0 0 0 0 0 "Rejected"
"fangirl" 0 0 0 0 0 "Rejected"
"nobjustryanskywak" 0 0 0 0 0 "Rejected"
"specif" 0 0 0 0 0 "Rejected"
"stream" 0 0 0 0 0 "Rejected"
"fixin" 0 0 0 0 0 "Rejected"
"shootout" 0 0 0 0 0 "Rejected"
"gamejameshardensbeardlost" 0 0 0 0 0 "Rejected"
"onesh" 0 0 0 0 0 "Rejected"
"hanniturd" 0 0 0 0 0 "Rejected"
"impli" 0 0 0 0 0 "Rejected"
"instanc" 0 0 0 0 0 "Rejected"
"legndid" 0 0 0 0 0 "Rejected"
"pee" 0 0 0 0 0 "Rejected"
"river" 0 0 0 0 0 "Rejected"
"timenfor" 0 0 0 0 0 "Rejected"
"consoulisgolfingfuck" 0 0 0 0 0 "Rejected"
"airbad" 0 0 0 0 0 "Rejected"
"grab" 0 0 0 0 0 "Rejected"
"raptor" 0 0 0 0 0 "Rejected"
"attach" 0 0 0 0 0 "Rejected"
"bill" -0.425363374392636 0 -1.3434591462356 0 0 "Rejected"
"male" -0.10940155355123 0 -1.29643112207145 0 0 "Rejected"
"muscl" 0 0 0 0 0 "Rejected"
"nick" 0 0 0 0 0 "Rejected"
"patriot" 0 0 0 0 0 "Rejected"
"teen" -0.257059074263398 0 -1.39423454951383 0 0 "Rejected"
"vulgar" 0 0 0 0 0 "Rejected"
"prostitut" 0 0 0 0 0 "Rejected"
"hound" 0 0 0 0 0 "Rejected"
"athlet" 0 0 0 0 0 "Rejected"
"athletic" 0 0 0 0 0 "Rejected"
"feet" 0 0 0 0 0 "Rejected"
"jackson" 0 0 0 0 0 "Rejected"
"maynor" 0 0 0 0 0 "Rejected"
"out" 0 0 0 0 0 "Rejected"
"posit" 0 0 0 0 0 "Rejected"
"reggi" 0 0 0 0 0 "Rejected"
"rooki" 0 0 0 0 0 "Rejected"
"starter" 0 0 0 0 0 "Rejected"
"super" 0 0 0 0 0 "Rejected"
"espumita" 0 0 0 0 0 "Rejected"
"housenbetween" 0 0 0 0 0 "Rejected"
"pepe" 0 0 0 0 0 "Rejected"
"sacan" 0 0 0 0 0 "Rejected"
"suckednhialeah" 0 0 0 0 0 "Rejected"
"swag" 0 0 0 0 0 "Rejected"
"updatednbest" 0 0 0 0 0 "Rejected"
"declin" 0 0 0 0 0 "Rejected"
"mark" 0 0 0 0 0 "Rejected"
"peak" 0 0 0 0 0 "Rejected"
"reach" 0 0 0 0 0 "Rejected"
"incest" 0 0 0 0 0 "Rejected"
"asperg" 0 0 0 0 0 "Rejected"
"diagnos" 0 0 0 0 0 "Rejected"
"disorderdiseas" 0 0 0 0 0 "Rejected"
"chest" 0 0 0 0 0 "Rejected"
"mani" 0 0 0 0 0 "Rejected"
"mofo" 0 0 0 0 0 "Rejected"
"pound" 0 0 0 0 0 "Rejected"
"report" 0 0 0 0 0 "Rejected"
"alert" 0 0 0 0 0 "Rejected"
"flora" 0 0 0 0 0 "Rejected"
"ndon" 0 0 0 0 0 "Rejected"
"postsnspam" 0 0 0 0 0 "Rejected"
"spam" 0 0 0 0 0 "Rejected"
"alisterdognwhat" 0 0 0 0 0 "Rejected"
"between" 0 0 0 0 0 "Rejected"
"btw" 0 0 0 0 0 "Rejected"
"evah" 0 0 0 0 0 "Rejected"
"finish" 0 0 0 0 0 "Rejected"
"fring" 0 0 0 0 0 "Rejected"
"hulu" 0 0 0 0 0 "Rejected"
"ration" 0 0 0 0 0 "Rejected"
"neighborhood" 0 0 0 0 0 "Rejected"
"stole" 0 0 0 0 0 "Rejected"
"storobin" 0 0 0 0 0 "Rejected"
"shelter" 0 0 0 0 0 "Rejected"
"submiss" 0 0 0 0 0 "Rejected"
"wonder" 0 0 0 0 0 "Rejected"
"carniv" 0 0 0 0 0 "Rejected"
"azz" 0 0 0 0 0 "Rejected"
"bust" 0 0 0 0 0 "Rejected"
"gohn" 0 0 0 0 0 "Rejected"
"hot" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"phat" 0 0 0 0 0 "Rejected"
"tgirl" 0 0 0 0 0 "Rejected"
"threw" 0 0 0 0 0 "Rejected"
"tht" 0 0 0 0 0 "Rejected"
"tranni" 0 0 0 0 0 "Rejected"
"statist" 0 0 0 0 0 "Rejected"
"atvcar" 0 0 0 0 0 "Rejected"
"messeng" 0 0 0 0 0 "Rejected"
"commentato" 0 0 0 0 0 "Rejected"
"fatto" 0 0 0 0 0 "Rejected"
"generalespanspanspanspan" 0 0 0 0 0 "Rejected"
"hai" 0 0 0 0 0 "Rejected"
"quello" 0 0 0 0 0 "Rejected"
"sola" 0 0 0 0 0 "Rejected"
"sottolineando" 0 0 0 0 0 "Rejected"
"spanspanspanspanchiara" 0 0 0 0 0 "Rejected"
"tendenza" 0 0 0 0 0 "Rejected"
"tutto" 0 0 0 0 0 "Rejected"
"una" 0 0 0 0 0 "Rejected"
"ago" 0 0 0 0 0 "Rejected"
"broken" 0 0 0 0 0 "Rejected"
"fianc" 0 0 0 0 0 "Rejected"
"heartbroken" 0 0 0 0 0 "Rejected"
"karla" 0 0 0 0 0 "Rejected"
"lifetim" 0 0 0 0 0 "Rejected"
"mansilli" 0 0 0 0 0 "Rejected"
"nas" 0 0 0 0 0 "Rejected"
"nomg" 0 0 0 0 0 "Rejected"
"reward" 0 0 0 0 0 "Rejected"
"scarc" 0 0 0 0 0 "Rejected"
"unemploy" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"bench" 0 0 0 0 0 "Rejected"
"hickson" 0 0 0 0 0 "Rejected"
"min" 0 0 0 0 0 "Rejected"
"classforumitem" 0 0 0 0 0 "Rejected"
"classforumitemdescriptioni" 0 0 0 0 0 "Rejected"
"div" 0 0 0 0 0 "Rejected"
"forumreplydiv" 0 0 0 0 0 "Rejected"
"need" 0 0 0 0 0 "Rejected"
"speeddivdiv" 0 0 0 0 0 "Rejected"
"lover" 0 0 0 0 0 "Rejected"
"bat" 0 0 0 0 0 "Rejected"
"alinski" 0 0 0 0 0 "Rejected"
"bryd" 0 0 0 0 0 "Rejected"
"democratnsaul" 0 0 0 0 0 "Rejected"
"fatal" 0 0 0 0 0 "Rejected"
"nget" 0 0 0 0 0 "Rejected"
"ancestor" 0 0 0 0 0 "Rejected"
"bought" 0 0 0 0 0 "Rejected"
"dodg" 0 0 0 0 0 "Rejected"
"handout" 0 0 0 0 0 "Rejected"
"irishwhitey" 0 0 0 0 0 "Rejected"
"nig" 0 0 0 0 0 "Rejected"
"niget" 0 0 0 0 0 "Rejected"
"nigg" 0 0 0 0 0 "Rejected"
"peep" 0 0 0 0 0 "Rejected"
"peoplelololololololololololololololololo" 0 0 0 0 0 "Rejected"
"prowess" 0 0 0 0 0 "Rejected"
"sexu" 0 0 0 0 0 "Rejected"
"slaveri" 0 0 0 0 0 "Rejected"
"sold" 0 0 0 0 0 "Rejected"
"whitey" 0 0 0 0 0 "Rejected"
"disproportion" 0 0 0 0 0 "Rejected"
"nare" 0 0 0 0 0 "Rejected"
"nthat" 0 0 0 0 0 "Rejected"
"seriuo" 0 0 0 0 0 "Rejected"
"thejeanros" 0 0 0 0 0 "Rejected"
"pervert" 0 0 0 0 0 "Rejected"
"bltch" 0 0 0 0 0 "Rejected"
"dlrti" 0 0 0 0 0 "Rejected"
"fucklng" 0 0 0 0 0 "Rejected"
"whorlng" 0 0 0 0 0 "Rejected"
"agenda" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"conform" 0 0 0 0 0 "Rejected"
"countryndoug" 0 0 0 0 0 "Rejected"
"crown" 0 0 0 0 0 "Rejected"
"deadbeat" 0 0 0 0 0 "Rejected"
"donit" 0 0 0 0 0 "Rejected"
"faulti" 0 0 0 0 0 "Rejected"
"focus" 0 0 0 0 0 "Rejected"
"ideolog" 0 0 0 0 0 "Rejected"
"luck" 0 0 0 0 0 "Rejected"
"makenof" 0 0 0 0 0 "Rejected"
"nasham" 0 0 0 0 0 "Rejected"
"ncenter" 0 0 0 0 0 "Rejected"
"ncountri" 0 0 0 0 0 "Rejected"
"nforget" 0 0 0 0 0 "Rejected"
"nhold" 0 0 0 0 0 "Rejected"
"nsometh" 0 0 0 0 0 "Rejected"
"nthemselv" 0 0 0 0 0 "Rejected"
"nwant" 0 0 0 0 0 "Rejected"
"nwrongdo" 0 0 0 0 0 "Rejected"
"outward" 0 0 0 0 0 "Rejected"
"present" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"press" 0 0 0 0 0 "Rejected"
"satisfi" 0 0 0 0 0 "Rejected"
"sport" 0 0 0 0 0 "Rejected"
"trainer" 0 0 0 0 0 "Rejected"
"transfer" 0 0 0 0 0 "Rejected"
"tripl" 0 0 0 0 0 "Rejected"
"truenfan" 0 0 0 0 0 "Rejected"
"yesnyou" 0 0 0 0 0 "Rejected"
"younliv" 0 0 0 0 0 "Rejected"
"younto" 0 0 0 0 0 "Rejected"
"youvencom" 0 0 0 0 0 "Rejected"
"demand" 0 0 0 0 0 "Rejected"
"egg" 0 0 0 0 0 "Rejected"
"honor" 0 0 0 0 0 "Rejected"
"licens" 0 0 0 0 0 "Rejected"
"massiv" 0 0 0 0 0 "Rejected"
"past" 0 0 0 0 0 "Rejected"
